,user_name,screen_name,location,date,text,essential_worker,oil_market_crisis,supply_shortage,sanitizing_products,shopping
26585,30384,75336,WANA/Arab region,02-04-2020,weaken demand fall oil price due global covid pandemic driven international price major commodity announce,0.0,1.0,0.0,0.0,0.0
26586,30385,75337,Singapore,02-04-2020,transport firm comfort delgro smrt road explore option help online grocery platform delivery amidst surge demand,0.14669504768632052,0.08854242863621149,0.0,0.0,0.764762523677468
26591,30390,75342,USA/India,02-04-2020,hul product basket attractive valuation major reason catch investor company complete basket dedicate food item product include soaps sanitisers great demand day,0.0,0.37885788260697234,0.5180827234416151,0.07551141024652888,0.02754798370488379
26593,30392,75344,FtLaudFLÂSavannahGAÂKENTUCKY?,02-04-2020,post office handle coronavirus online shopping boom voxevery hero heroine single one,0.0,0.0,0.0,0.0,1.0
26594,30393,75345,UK,02-04-2020,please give thanks retail staff keep supermarket shelf essential product stock store uk,0.3800824957160731,0.032495001513686284,0.5050097874822417,0.0,0.08241271528799886
26595,30394,75346,"Clearwater, Florida",02-04-2020,keep customer know critical right easy way retailer reassure shopper show care,0.25633552095094997,0.1632489799832606,0.09065915021797365,0.0847286103498718,0.40502773849794405
26597,30396,75348,Somalia,02-04-2020,president trump say saudi arabia russia cut oil production barrel day substantially price collapse due price war pandemic,0.0,1.0,0.0,0.0,0.0
26599,30398,75350,UK,02-04-2020,desktop pc amp laptop ram upgrade board price rise amp stock probably large demand home worker upgrading kit cope remote work dependency supply line china et al biting crisis,0.1962663088066104,0.5888635964772008,0.16412206520125894,0.017673125621463455,0.033074903893466345
26600,30399,75351,Inverleith Edinburgh,02-04-2020,turn internet shop remember online shopping offer look good true probably find protect online,0.0,0.0,0.0,0.0,1.0
26604,30403,75355,"Glasgow, Scotland",02-04-2020,crisis inevitably prompt change consumer demand industry priority director gordon bruce share insight pandemic way help future proof business,0.0,0.7287840659004391,0.0054133095188895804,0.0,0.2658026245806714
26609,30408,75360,"Giyani, Limpopo",02-04-2020,break news shoprite supermarket masingita mall giyani shut fail comply regulation put place combat spread,0.10123189378198512,0.1736338554084985,0.36952443178692074,0.08663750539052238,0.2689723136320732
26611,30410,75362,"Melbourne, Victoria",02-04-2020,shift whole think society support local food grow rather cheap import mean consumer get close source food hope australian farmer accord recent survey,0.0005939368602760809,0.1784610817961379,0.673043493510495,0.0,0.14790148783309115
26613,30412,75364,"Houston, Texas",02-04-2020,interview impact houston economy predict see oil price hit dollar barrel say june recover go june say effect,0.0690804765224138,0.8975780240958576,0.03334149938172855,0.0,0.0
26614,30413,75365,"West Yorkshire, UK",02-04-2020,expert luisa alessandro explain step take protect business remain law co uk,0.05114843741635208,0.49302448877985616,0.050461915207060254,0.09681822299317366,0.3085469356035576
26615,30414,75366,Australia,02-04-2020,industry code conduct draft help landlord tenant country negotiate retail lease face plunge foot traffic store sale due,0.3692270587569325,0.4867059094846829,0.0,0.08455013473481862,0.05951689702356597
26618,30417,75369,North America,02-04-2020,share banking experience amp consumer watchdog keep close eye offer mortgage relief financial post make easy flcx,0.07021062900034794,0.448882774088756,0.0,0.17262700137665893,0.3082795955342371
26619,30418,75370,OPEN TO THE PUBLIC ,02-04-2020,salvation army jackson say experience critical shortage food pantry due demand increase cause coronavirus covid pandemic,0.0,0.5038376165097924,0.4961623834902075,0.0,0.0
26624,30423,75375,"London, England",02-04-2020,nhs care worker cleaner delivery driver posties supermarket worker amp everyone else bit thanks also journalists tv radio amp print work keep informed,0.5108529672587597,0.0699606556235168,0.10579193954891469,0.05588849174060451,0.25750594582820424
26625,30424,75376, USA,02-04-2020,r retail worker force work customer shop online pickup purchase store put employee risk,0.43100938379485343,0.0,0.0,0.0,0.5689906162051466
26626,30425,75377,"Droitwich, England",02-04-2020,dodge work supermarket community pharmacy dodge nits nit child manage suppose bad thing happen,0.31211228096535026,0.01323717976317787,0.46692521225391365,0.0,0.20772532701755822
26627,30426,75378,"Hemel Hempstead, UK",02-04-2020,covid business advice issue regular update support member new information guidance see today bulletin,0.03350999199955905,0.48340665865567806,0.010940581806616103,0.0,0.47214276753814666
26628,30427,75379,London,02-04-2020,food cost fall lockdown globe exacerbate demand destruction oil pressure biofuels consumption biofuels key source demand sugar vegetable oil,0.0,0.6966387439609257,0.3033612560390742,0.0,0.0
26630,30429,75381,India,02-04-2020,kmc order date city price vegetable control even let create equality real sense rio goi india,0.004022036456670629,0.7289690247117689,0.07691384599511507,0.013662709145960485,0.17643238369048483
26635,30434,75386,"Milton Keynes, England",02-04-2020,supermarket keep cool keep feed massive pressure face past week due ceo frank jones explain drive resilience,0.085780911938284,0.28805801779487067,0.3076307554220426,0.1554213916582812,0.1631089231865216
26636,30435,75387,Isle of Man,02-04-2020,news local supermarket say person family policy best practice rather rule shoprite receive feedback customer unable shop essential item bring child,0.09857866758086997,0.04719733880951055,0.27949416522891735,0.011355055330352111,0.5633747730503499
26637,30436,75388,"Riverside, CA",02-04-2020,store guideline coronavirus best stock store additional product emergency water food bulk food amp grain hand sanitizer emergency kit paper amp sanitary good read blog website,0.11741407282362001,0.10151180110713699,0.2854079174896118,0.4956662085796312,0.0
26641,30440,75392,Republic of Croatia,02-04-2020,many shop online right due amp good way ask thing please use link cost help save wild shop thank,0.018015687094490515,0.09262271260087634,0.01657224543890546,0.0961034250020913,0.7766859298636363
26642,30441,75393,India,02-04-2020,property price india likely register significant price correction wake pandemic business nation face disruption ongoing,0.0,0.9978997524005303,0.0,0.0021002475994697546,0.0
26643,30442,75394,Norwich,02-04-2020,oil price rise donald trump say expect saudi arabia russia reach deal soon end price war,0.0,1.0,0.0,0.0,0.0
26644,30443,75395,"Kansas City, MO",02-04-2020,uncertain time critical listen people say consumer talk coronavirus crisis compare news,0.0686073407540774,0.5631168966444123,0.3021857646903838,0.0,0.06608999791112635
26647,30446,75398,USA,02-04-2020,need continue research project virtual manner pandemic like help offering open access consumer research community learn,0.03506724383936119,0.47956197061275757,0.16816553683498972,0.0,0.3172052487128916
26648,30447,75399,"New York, NY",02-04-2020,impact spread regional transmission operator independent system operator see new evolve energy usage pattern peg increase number american isolate home factbox,0.023444269686125008,0.5232072545307623,0.052181580030545946,0.038247602294400364,0.3629192934581663
26649,30448,75400,Salford,02-04-2020,salford coronavirus case increase people urge make second thank video frontline worker supermarket staff health worker refuse collector etc,0.5240444924859005,0.1304375708303109,0.23362471769851667,0.11189321898527202,0.0
26654,30453,75405,Ciudadana del Mundo,02-04-2020,already checkout isolate home busy supermarket say shop neighbour kind please let elderly person go front queue,0.14594160581263807,0.0,0.2981097532116726,0.0,0.5559486409756893
26656,30455,75407,"Baltimore, MD",02-04-2020,people shop online habit go stick new reality retail â traditional mall already look ground definitely kill million retail worker job go back,0.2699689062349793,0.0,0.1124883325748698,0.0,0.6175427611901508
26659,30458,75410,"London, England",02-04-2020,amuse see people local supermarket queue apart allow brushing shoulder aisle,0.07310849685000495,0.0,0.7075742393709552,0.0,0.2193172637790399
26660,30459,75411,Galloway,02-04-2020,ask clap supermarket worker tonight provide food funny farm worker uniquely carry work suffer virus never seem get mention,0.4780405517181162,0.0,0.5080298376804647,0.013929610601418937,0.0
26661,30460,75412,Newcastle Upon Tyne,02-04-2020,still work trouble however day spend deliver shop love one get play champ man poker missus entertain comb beard online jigsaw canny,0.11263059533070624,0.0,0.006742222551749779,0.0,0.880627182117544
26665,30464,75416,London,02-04-2020,good company set system people online delivery click collect please first supermarket make happen,0.009133460040084435,0.011768033380002218,0.23562534706602625,0.07717509370739271,0.6662980658064944
26667,30466,75418,USA/Singapore,02-04-2020,make trip supermarket pleasantly surprise see social distancing everywhere even customer service make sure yell people stand close experience ventured,0.16994481782169626,0.029698339999663974,0.2986258419502653,0.20441595952336716,0.29731504070500736
26668,30467,75419,"Asheville, NC",02-04-2020,volunteer full force manna foodbank demand food soar donation right covid volunteer anthony feel extra sense urgency,0.0,0.2326421168103924,0.7673578831896076,0.0,0.0
26670,30469,75421,"Brockton, MA",02-04-2020,read advice make round say get food stock stimulus check arrive curious assumption advice,0.0,0.09952444101630756,0.6992306770175585,0.10719897657835632,0.09404590538777764
26672,30471,75423,LA / Phoenix / Global ,02-04-2020,coronavirus send price oil plunge stay home filling tank frequently benefit low price,0.0,0.9091685162433072,0.0,0.026468971101192715,0.0643625126555001
26675,30474,75426,Lilliesleaf,02-04-2020,lilliesleaf clap alan play nhs worker delivery people supermarket staff carers everyone take care sick keep country go squint see people house,0.3425836831572424,0.0,0.4783797535921655,0.0,0.17903656325059208
26676,30475,75427,Omaha,02-04-2020,first lady susanne shore announce relief fund child help stock food pantry buy school supply low income family learn donate tech fan need,0.0,0.19055570811220152,0.8094442918877985,0.0,0.0
26677,30476,75428,from the block,02-04-2020,extremely grateful hit time video technology simple food delivery method online shop otherwise imagine,0.0,0.0,0.18224608071410295,0.0,0.8177539192858971
26678,30477,75429,"Berlin, Deutschland",02-04-2020,eine wahre wenn dir der supermarktkasse ohne vorwarnung das weg genommen wird deine aber nicht halbiert werden den vorgang nennt man,0.33196073406911564,0.010484269670367134,0.24236432693927695,0.41519066932124027,0.0
26679,30478,75430,"New Hampshire, USA",02-04-2020,sir need assistance boyfriend work retail store diagnose employee quarantine week send store,0.9929425802573247,0.0,0.007057419742675297,0.0,0.0
26681,30480,75432,"New York, USA",02-04-2020,people leave pray wall hospital hospital staff right walk hospital pic click pic sale editorial use please contact price,0.14078954549015787,0.35347438270546755,0.19203303756209497,0.23295479437291566,0.080748239869364
26684,30483,75435,"Westminster, London",02-04-2020,know civil servant pull long hour response home dodgy broadband dwindle stock coffee cheer send today,0.15404352364162127,0.10477291645948664,0.33576970601795725,0.045628874158488694,0.35978497972244633
26688,30487,75439,"Mansfield, TX",02-04-2020,oil gas industry reel trump call russia saudi arabia cut production lead least boost oil price,0.0,1.0,0.0,0.0,0.0
26689,30488,75440,New Zealand,02-04-2020,please urgently reinstate plastic bag supermarket checkout pandemic rage important physical distancing gain control,0.09245300622508267,0.19400821155032427,0.32072910718605474,0.0939104041797447,0.2988992708587936
26690,30489,75441,Montgomery Alabama,02-04-2020,large non essential corporate retail store refuse obey public health order put place authority due risk business risk consumer boycott potential lawsuit,0.3738161772335767,0.368072137595143,0.0,0.0,0.25811168517128047
26691,30490,75442,"Greensboro, NC",02-04-2020,nation grocery store create shopping hour senior vulnerable population check helpful information section website see detailed list remember online shopping curbside pickup also option,0.1998680399008141,0.0,0.0,0.0,0.800131960099186
26692,30491,75443,"Bangkok, Thailand",02-04-2020,cloud kitchen fill restaurant cover surge food demand jakarta major concern driver writes today southeast asia,0.04039245208438392,0.2735355535018486,0.6860719944137675,0.0,0.0
26693,30492,75444,"Mission, Tx, USA",02-04-2020,retailer switch curbside takeaway merchandise due customer need place order online phone worker deliver car store,0.3206770704135173,0.0,0.0,0.0,0.6793229295864828
26695,30494,75446,"Oklahoma City, OK",02-04-2020,world battle join patient organization urge administration open anyone want enroll health insurance refuse time congress act learn,0.20407215260751466,0.407389504017837,0.09731365997275791,0.0962875854253422,0.19493709797654807
26696,30495,75447,"Las Vegas, NV",02-04-2020,supermarket fight superannuations fear huge recession reporter holllaa try find survive economics major,0.037340311359949786,0.225895160495965,0.3909546261712145,0.13636603900962788,0.20944386296324286
26697,30496,75448,"Tyrone, GA",02-04-2020,team still need help face month military enforce mean income food price rise give gift match double impact learn give,0.0,0.5293110191806282,0.393232153549653,0.055383349760429544,0.022073477509289147
26698,30497,75449,"Gorleston-on-Sea, UK",02-04-2020,hand sanitiser stock available litre next day delivery price litre pallet quantity available order call e mail sale com,0.0,0.2773377131689523,0.01804045232861036,0.4410270650164287,0.26359476948600874
26700,30499,75451,"El Espino, La Chorrera, PanamÃ¡",02-04-2020,seguidores en twitter desde afternoon follower panama see everybody go supermarket instagram,0.2268092570276447,0.0,0.6069192639225809,0.0,0.1662714790497744
26701,30500,75452,Chicago,02-04-2020,war think slow response deliberate idea kill blue state voter buy real estate rock bottom price people lose home time,0.04450066485136144,0.510505682543332,0.33224377461511834,0.010352813049184065,0.10239706494100433
26703,30502,75454,"Hampshire, England, UK",02-04-2020,touch screen pen give person checkout till local supermarket touch screen hand also keep keep safe,0.07198071363989647,0.0,0.11487568766908553,0.6312068231662982,0.18193677552471976
26704,30503,75455,"Richmond, London",02-04-2020,surge oil price lift thursday mood fragile britain saw record surge death pandemic threatens plunge world deep recession,0.0,1.0,0.0,0.0,0.0
26705,30504,75456,South Africa,02-04-2020,radical consumer shift ahead post pandemic consumer prioritise health amp mean ahead luxury amp prestige louise burger ame,0.03704292474263148,0.7045818310936169,0.0,0.032146194447093164,0.22622904971665844
26706,30505,75457,"Pennsylvania, USA",02-04-2020,trump essentially respond tough shit question state suppose navigate global pandemic give price gouge shortage critical medical equipment say stock price low,0.0,0.9241605000121068,0.07583949998789315,0.0,0.0
26708,30507,75459,"Twin Falls, ID",02-04-2020,mustard seed ministry provide food box necessity current crisis demand increase,0.0,0.40385301403074697,0.596146985969253,0.0,0.0
26710,30509,75461,London,02-04-2020,scrap weaken italy extends industry lockdown price market scrap import european,0.0,1.0,0.0,0.0,0.0
26713,30512,75464,"Baku, Azerbaijan",02-04-2020,gon lie fine lockdown find get police permission go supermarket pharmacy put rubbish,0.2639158420888718,0.0,0.5053887349896773,0.025854667772324005,0.20484075514912697
26714,30513,75465,"Essex, UK",02-04-2020,say today never say month ago queue get supermarket take hour,0.18837373883777503,0.17170835530947542,0.41488174969232566,0.014564383613991917,0.21047177254643193
26717,30516,75468,"Southampton, England",02-04-2020,thurs uk time applaud care amp world include nhs staff social care staff emergency service supermarket staff teacher amp key worker,0.34875038999285884,0.214125008852583,0.15636778518762787,0.024428672285209126,0.25632814368172124
26719,30518,75470,Illinois,02-04-2020,wait many life want hand close harper wood store customer employee die covid,0.43754349074504434,0.0247898001641975,0.0,0.4871709596920645,0.05049574939869374
26723,30522,75474,Snuneymuxw territory (Nanaimo),02-04-2020,still sure best get grocery pandemic health expert answer cbc news good advice unlikely spread home contamination packaging,0.35757240393955836,0.2218304053666483,0.04799181634961516,0.08804125252950591,0.2845641218146722
26724,30523,75475,Nigeria/Worldwide,02-04-2020,crazy government ask nigerian stay home power preserve food nigerian manage stock home week power agency contribute part covid lockdown nigeria,0.0,0.10968998144737517,0.4875210762337703,0.04063945962883092,0.36214948269002367
26727,30526,75478,Bentbox.co/solitarymaninblack,02-04-2020,sign amazon prime unlimited free delivery low price amazon digital camera sport book music dvd video game home amp garden amp much,0.0,0.5124307069924875,0.0,0.0586642013816169,0.42890509162589563
26728,30527,75479,"San Diego, CA",02-04-2020,bottom line money worry food buy normally maybe stock week max also consider donate low fund afford buy food,0.0,0.05923517903032334,0.9407648209696766,0.0,0.0
26731,30530,75482,"Sydney, Australia",02-04-2020,online shopping qantas baggage carrier confirm positive anymore thing day stream eat play repeat,0.0,0.0,0.0,0.0,1.0
26732,30531,75483,Lagos,02-04-2020,moment work food bank earlier help lagos food bank meet increase demand food assistance crisis donate wish part foodâ,0.0,0.12074934471360683,0.8792506552863931,0.0,0.0
26733,30532,75484,SoCal,02-04-2020,wildlife sanctuary struggle find food big cat due coronavirus panic buying,0.0,0.0849698174558181,0.9150301825441819,0.0,0.0
26735,30534,75486,New York City,02-04-2020,call continue pay food service provider campus food service worker pay crisis,0.19149633160675633,0.16792301071292004,0.6405806576803236,0.0,0.0
26736,30535,75487,"Melbourne, Victoria",02-04-2020,please etiquette stay possible wash hand often goodrunning supermarket denim cutoff sing want break free full volume grind tinned good lock eye terrified staff faux pa,0.027561999081002403,0.0,0.10692412636390838,0.658765904693284,0.20674796986180516
26739,30538,75490,"NW Washington state, USA??",02-04-2020,oil price rise hopes price war truceglobal oil price risen say expect saudi arabia russia reach deal soon end price war,0.0,1.0,0.0,0.0,0.0
26743,30542,75494,RVA,02-04-2020,nonessential retail store remain open patron time amp customer come get house put people risk nonessential store remain open encourages selfish behavior,0.5739982953917264,0.10161676202554483,0.15349459834479207,0.0,0.1708903442379366
26744,30543,75495,South Carolina,02-04-2020,love type story especially unsettle time metlife foundation donate northern illinois food bank help deal increase demand service result,0.0,0.33074574321101385,0.6013141285906056,0.0,0.06794012819838051
26745,30544,75496,"Northern Ireland, United Kingdom",02-04-2020,cant easily go reason find jst want aimlessly wander aisle supermarket jst browsing bye bye sanity,0.20858379229045002,0.0,0.5459472291641788,0.016826431419828314,0.22864254712554283
26746,30545,75497,Minneapolis/St. Paul,02-04-2020,ceo board member manage volatility product demand urge consistency define essential service,0.05951020915556226,0.5555317611499992,0.2797809923015681,0.0,0.10517703739287032
26747,30546,75498,"Surrey, UK",02-04-2020,stay shape time lockdown critical whey friend available help sport online price high street,0.0,0.36054175679727557,0.0,0.018594453243151184,0.6208637899595733
26749,30548,75500,"Plantation, FL",02-04-2020,know spring break plan home shopping include quarantine covid worry far office file cabinet apply home loan anywhere online system securely automatically verify,0.0,0.00989572786493616,0.0,0.0,0.9901042721350639
26750,30549,75501,"Wien, Ãsterreich",02-04-2020,online grocery retail beneficiary change shopping habit induce response pandemic expert predict major consequence uk logistics property market,0.11390906570657441,0.24791514829336483,0.0,0.0,0.6381757860000609
26751,30550,75502,"Chicago, IL",02-04-2020,download new version lotlinx market analysis update oem factory closure state federal change consumer available free,0.0,0.717020116916181,0.0,0.0011678528249759394,0.2818120302588432
26755,30554,75506,Delhi NCR,02-04-2020,wave brand rely italian factory production manufacture grapple next month bring coronavirus continue spread globally,0.035946482455348996,0.6027776499197747,0.06865632818149427,0.15224968671517145,0.14036985272821065
26756,30555,75507,"Scotland, United Kingdom",02-04-2020,weekly supermarket shop say thank shelf stacker cashier amp security guard control flow people seem surprised thank thank,0.2740128533977724,0.023110528707524794,0.40121989911415396,0.0,0.30165671878054884
26757,30556,75508,Rabat - SalÃ© - Zemmour - ZaÃ«r,02-04-2020,several measure take strengthen national agricultural production ensure comfortable food stock level statement,0.0,0.23208895987140143,0.7679110401285986,0.0,0.0
26758,30557,75509,From Michigan & Great Britian,02-04-2020,hey medical team something ffs desperation state pay time normal price medical equipment,0.14465377588481299,0.8163693365898336,0.0,0.03897688752535336,0.0
26759,30558,75510,"South East, England",02-04-2020,report increased production response panic buying restaurant staff retail sector answer,0.05352989137398306,0.2924220371310914,0.6540480714949255,0.0,0.0
26760,30559,75511,lagos,02-04-2020,agree lockdown reduce spread deadly virus sir provision fee daily income citizen afford stock food remember hunger kill faster th,0.0,0.21237428829905758,0.7294993903607134,0.05812632134022892,0.0
26761,30560,75512,"Washington, D.C.",02-04-2020,disease outbreak affect price food devastate impoverished ppl ebola liberia rice price increase cassava price rise wake food price china increase,0.0,0.7864297896560001,0.21357021034399984,0.0,0.0
26762,30561,75513,Mali,02-04-2020,government set squad illicit uncontrolled rise price particular context impose call report increase gas price bamako official price,0.0,1.0,0.0,0.0,0.0
26763,30562,75514,"Bronx, NY",02-04-2020,sure blame oil reaction much money lose week entire market way keep ya head take time watch price drop even low week anyone safe bet hmu mfa,0.06891821157165626,0.696820065781494,0.07248999866651822,0.05380957524316302,0.10796214873716835
26768,30567,75519,"Spokane, WA",02-04-2020,get back grocery store old get less life prison sound deterrent,0.8619467153131921,0.0,0.09156474819323339,0.0,0.04648853649357465
26769,30568,75520,"Tiburon, CA",02-04-2020,crisis make current market volatility bad find see even vent amp flare due low price stop attacking safeguard,0.0,0.7727412993934938,0.14313923410445228,0.08411946650205394,0.0
26770,30569,75521,There,02-04-2020,start buy stock company take beat great price compare month,0.0,0.6519460598312008,0.33423447531000927,0.01381946485878978,0.0
26771,30570,75522,Los AngelesLas Vegas Vancouver,02-04-2020,trump attack american people damage pollution try obamacare protection condition bankrupt country insane deficit high gas price full fledge war american people behalf putin,0.037447686524889,0.6769420896240256,0.28561022385108537,0.0,0.0
26772,30571,75523,"Los Angeles, CA",02-04-2020,powerful medium give look life affect gobankingrates consumertrack inc,0.18553159359677057,0.39392656827517936,0.19303151705200242,0.08052057240065381,0.14698974867539377
26776,30575,75527,"Milwaukee, WI",02-04-2020,covid prompt consumer change shop save behavior find late research impact retailer brand,0.0,0.4522977835853641,0.0,0.0,0.5477022164146358
26777,30576,75528,"North East, England",02-04-2020,draw end want show special appreciation group worker often forget supermarket worker never easy show incredibly important job forget,0.6231777932552073,0.0551299170450529,0.1574081830063151,0.04694035521203815,0.1173437514813865
26778,30577,75529,"Waterloo, Ontario, Canada",02-04-2020,meet michael gill man charge walmart store canada dress store clerk name tag amp blue vest charge redesign walmart canada store coronavirus era,0.811438503475981,0.18856149652401893,0.0,0.0,0.0
26780,30579,75531,"Cheadle, Cheshire",02-04-2020,new blog look frequently ask question concerned concern amp property market coronavirus affect house price,0.02807570947957226,0.8414247619494464,0.0,0.0749133621645883,0.055586166406393
26781,30580,75532,"Guelph,ON",02-04-2020,consumer shelf empty supply chain okey rush get food aaaand toilet paper charge little governement nope price gouge supply chain ooookey,0.0,0.3461803279056738,0.572272182281565,0.08154748981276125,0.0
26784,30583,75535,"Winton, New Zealand",02-04-2020,week finish first full week work local supermarket exhaust start early morning day open stock shelf customer constant busy glad next day,0.24587621028483173,0.00398840632866622,0.46293819984836393,0.0,0.28719718353813817
26785,30584,75536,SoFL,02-04-2020,trump amp putin phone call monday amp oil price buy ppe russia amp way russia plan cut oil production low supply high price oil today boost oil company amp,0.0,0.9626737334243552,0.006717821338769338,0.030608445236875257,0.0
26790,30589,75541,Pacific Northwest,02-04-2020,due historic job loss spike hungry new yorkers food bank demand quintuple season almost half customer new say different normal clientele,0.0055238772279581445,0.4157312707820525,0.52710686745381,0.0,0.0516379845361793
26791,30590,75542,"London, England",02-04-2020,coronavirus west suffolk huge petrol diesel price difference fuel value plummet,0.0,1.0,0.0,0.0,0.0
26792,30591,75543,"London, England",02-04-2020,european market close high oil price surge recruitment firm hay slide,0.0,1.0,0.0,0.0,0.0
26793,30592,75544,"Barcelona, Spain",02-04-2020,covid cpg impact great report coronavirus impact cpg sale uk france italy nz,0.0,0.8009029183206808,0.029553452799522126,0.0,0.16954362887979704
26794,30593,75545,"Austin, TX",02-04-2020,perspective potential disruption food export lieu crisis excellent newsletter price drop initially something keep eye,0.0,0.6394720966883966,0.36052790331160345,0.0,0.0
26795,30594,75546,Chicago,02-04-2020,listen cause demand food amp household product rise mark schmeling examines distinct challenge consumer retail industry face time,0.0,0.5570025354445959,0.35866661293094887,0.05925315804721421,0.025077693577241104
26796,30595,75547,"Morehead, KY",02-04-2020,high oil price bad economy fool good russia saudi arabia obviously work,0.04707439200081802,0.952925607999182,0.0,0.0,0.0
26797,30596,75548,"Morehead, KY",02-04-2020,high oil price bad american economy raise price ship good drain american wallets high oil price help russia saudi arabia trump harming american help russian republican hate america,0.0,1.0,0.0,0.0,0.0
26798,30597,75549,"Boston, MA",02-04-2020,oil year ago today jump price pump drop pump price drop even look price around gallon regular,0.0,1.0,0.0,0.0,0.0
26799,30598,75550,"Cebu City, Central Visayas",02-04-2020,often hear great work doctor nurse let forget everyone else pharmacists hospital cleaner supermarket staff laboratory team amp others work clock keep rest safe,0.408258688263451,0.007925171021227886,0.19291407354366547,0.15897549524097135,0.23192657193068425
26803,30602,75554,"Midland, Texas ",02-04-2020,west texas intermediate crude oil price already move barrel tweet,0.0,1.0,0.0,0.0,0.0
26804,30603,75555,"Muscat, Oman",02-04-2020,change minute step supermarket ears cheek forehead start itch crazy,0.06015852822798509,0.15939465970205485,0.3908835985471817,0.02346840592579523,0.3660948075969832
26810,30609,75561,"Silsden, West Yorks, UK",02-04-2020,look forward day go supermarket come shake someone walk close,0.31566124476122515,0.0,0.4065813749825568,0.035987020809889365,0.24177035944632863
26811,30610,75562,Dunia ,02-04-2020,oil price crumble pandemic slash global fuel consumption pressure supply shock due end production cut opec producer russia,0.0,1.0,0.0,0.0,0.0
26812,30611,75563,"Durban North, South Africa",02-04-2020,nation large retailer walmart keep worker busy try stay safe covid outbreak store struggle keep shelf stock trend aggressive excessive shopping take place read,0.2944370324257017,0.12365869218586738,0.12275595321084418,0.03677106237229283,0.422377259805294
26813,30612,75564,Shanghai,02-04-2020,optimism demand recovery completely replace pessimism shanghai source cause feed global steel market pessimism,0.0,0.8569463060910486,0.14305369390895137,0.0,0.0
26815,30614,75566,"Newbury, England",02-04-2020,uk house price growth price rise last month coronavirus outbreak warn market activity lockdown stop buyer amp seller view property,0.0,0.9057011818723063,0.0942988181276937,0.0,0.0
26816,30615,75567,India,02-04-2020,watch india chance really get top virus get ahead special envoy dr david nabarro,0.16231922894099857,0.09248787530501736,0.34966618061238036,0.1099035577971643,0.28562315734443944
26817,30616,75568,"Albuquerque, New Mexico",02-04-2020,crisis make current market volatility bad find see even vent amp flare new mexico nm due low price stop attacking safeguard,0.0,0.7754459515002277,0.12492759207663164,0.08390290502234239,0.015723551400798255
26818,30617,75569,"Amsterdam, The Netherlands",02-04-2020,cause fall oil price contrary decide expand staff due increase activity,0.0,1.0,0.0,0.0,0.0
26821,30620,75572,"Los Angeles, CA",02-04-2020,time shopper instacart app alert grocery item longer stock think haunt soundbite interstellar,0.4569945772692798,0.06969473889489061,0.3932983646743372,0.0,0.08001231916149243
26822,30621,75573,Malaysia,02-04-2020,popular public shopping area jalan tuanku abdul rahman tar underwent sanitation process morningread,0.0,0.0,0.0,0.0,1.0
26823,30622,75574,Malaysia,02-04-2020,popular public shopping area jalan tuanku abdul rahman tar underwent sanitation process morning,0.016078128136918442,0.0,0.0,0.0,0.9839218718630814
26826,30625,75577,"New Delhi, India",02-04-2020,make video economic impact cost india lot money oil price cant india hedge place order year supply oil low price,0.0,0.9852653784546874,0.0,0.014734621545312653,0.0
26827,30626,75578,Singapore,02-04-2020,online grocery shopping let vigilant help look together overcome fresh produce â,0.14841830867111233,0.0,0.0,0.0,0.8515816913288877
26828,30627,75579,Singapore,02-04-2020,online grocery shopping let vigilant help look together overcome premium specialise grocery,0.30854212530217273,0.0,0.0,0.0,0.6914578746978273
26830,30629,75581,"Lyon, France",02-04-2020,sit tight people wuhan virus wipe total worldwide week hit lot quick best stock food pray god,0.0006697916074662843,0.03245930861214939,0.8485818933962347,0.11828900638414966,0.0
26832,30631,75583,Suffolk ,02-04-2020,see leave behind grocery store tell compel story focus group ask,0.9320365235956174,0.06796347640438266,0.0,0.0,0.0
26836,30635,75587,"Ontario, Canada",02-04-2020,philippine president duterte put lockdown luzon prevent spread covid however due panic daily supply food shortage president warn people shoot cause hesitation,0.0,0.22909259261400888,0.7709074073859911,0.0,0.0
26839,30638,75590,"North East, England",02-04-2020,petrol station close uk coronavirus fall fuel price threaten filling station,0.03842915816345623,0.9615708418365437,0.0,0.0,0.0
26840,30639,75591,"Lagos, Nigeria",02-04-2020,suppose travel home safety life buy food stock old mum issue money turn everything really really think know else,0.04678537348416346,0.0,0.7546042965647207,0.028651695097563983,0.16995863485355178
26842,30641,75593,"New York, NY",02-04-2020,hmmm putin deny speak mb trump claim yet stock oil market go,0.05325571280811232,0.669026895402142,0.2777173917897457,0.0,0.0
26848,30647,75599,Everywhere,02-04-2020,djia spx compfocus defeat seem wan instead accusation amp counter accusation amp denial case report amp people death globally oil price stablization,0.028693146882363997,0.7533206937976618,0.13370633300336532,0.07001013431852177,0.014269691998087254
26849,30648,75600,British European ,02-04-2020,price rise hopes price war truce global oil price rise donald say expect arabia reach deal soon end price war,0.0,1.0,0.0,0.0,0.0
26851,30650,75602,New York,02-04-2020,federal amp state agency ramp law enforcement wake business amp individual defraud consumer connection ongoing pandemic member firm report,0.012348547571061302,0.7613566643851947,0.0,0.030435013362921107,0.19585977468082294
26853,30652,75604,Sheffield,02-04-2020,well make law everyone stay home country spain italy china invest benefit system handle demand people force work get food table shu,0.11041927708125819,0.06760669662935381,0.5199711027174996,0.08866535840490426,0.21333756516698413
