,user_name,screen_name,location,date,text,essential_worker,oil_market_crisis,supply_shortage,sanitizing_products,shopping
20299,24098,69050,"Bengaluru, India",24-03-2020,"@nimmasuresh I am really appreciate  your work  regarding controlling of covid-19,I'm really following  the instructions as a responsible citizen. Iam  a bachelor, for the food for 21 days  iam running out of the stock, I don't know how can I manage. sir ",0.1101225363354437,0.0,0.6236908114483113,0.000591449633499422,0.2655952025827456
20300,24099,69051,"Bengaluru, India",24-03-2020,"@AmitShah and @PMOIndia ,@PoliceBangalore,@CPBlr really appreciate  your work  regarding controlling of covid-19,I'm following  the instructions as a responsible citizen. Iam  a bachelor, for the food for 21 days  iam running out of the stock,sir please g",0.10974399416895761,0.0,0.6702104506587198,0.0,0.22004555517232266
20301,24100,69052,bts & bp,24-03-2020,"We regret to inform you that due to the coronavirus, otherwise known as COVID-19, I, twitter user wlwlalisa, will be partaking in ""online shopping"" as a form of ""retail therapy."" We will be sure to keep you informed as events continue to unfold.",0.10308453729286711,0.3410671834920044,0.02121484958776644,0.011204291201878698,0.5234291384254834
20302,24101,69053,Chongqing,24-03-2020,"To promote the recovery of business economics influenced by COVID-19, boost consumer confidence and stabilize consumer expectations, Chongqing Municipal Commission of Commerce, organize Âten-oneÂ activities. #Chongqing #business #hotpot #Xiaommian https://t.co/DO2JVCWodY",0.0,1.0,0.0,0.0,0.0
20303,24102,69054,"Hyderabad, India",24-03-2020,"@royalenfield My dear lovely royal enfield. With all due respects, Do you even care about customer problems or is it just that you act as if you hear your customers?? Please expect to meet me at consumer after covid-19, Your patience is utmost appreciated",0.14293361313948014,0.5518757305279959,0.13333836845236033,0.0,0.17185228788016363
20304,24103,69055,"Hyderabad, India",24-03-2020,"@royalenfield @royalenfield , My dear lovely Royal enfield, Do you even care about the problems facing by your customers or is it just you act as if you care? Hope to meet me at consumer forum after the covid-19. Your patience is utmost appreciated.",0.16823656460397415,0.5123962428043316,0.07623472806924403,0.1472128966834743,0.0959195678389759
20306,24105,69057,Ann Arbor,24-03-2020,Email is on the front lines of consumer communications regarding COVID-19. Explore four approaches @DEGdigitalÂs email marketing experts suggest you keep top-of-mind as you send coronavirus-related messages through email. https://t.co/NCPiGdw7lz https://t.co/dNTcLewU9T,0.260734918461197,0.6224351698868587,0.0,0.027576885669374142,0.08925302598257023
20310,24109,69061,Mumbai,24-03-2020,"Within 5 mins after Prime Minister Modi's second TV speech, this is what happened. Every one was in the market. Huge ques... No milk, no veggies nowhere. Couples in corners or roads, some not even wearing masks. Prices... thru the roof #coronavirusindia #coronavirus #COVIDIDIOTS https://t.co/J2CitvlOF0",0.042206677778753234,0.5620785239673276,0.010009373922328186,0.34875835074732947,0.0369470735842613
20311,24110,69062,"London, England",24-03-2020,"Hey @amazon @Tesco @sainsburys @asda 
Searches for ÂdisinfectantÂ or Âalcohol gelÂ give me ÂalternativesÂ that are ineffective against covid-19.
The recommendations are clear. Soap or hand gel 62% alcohol (ideally 70%) 
Algorithms for online shopping need changing NOW.",0.0,0.0,0.0016882333446819075,0.6846902526212069,0.3136215140341111
20312,24111,69063,mumbai,24-03-2020,In near future till the covid -19 crises curbs down Narendra Modi Ji pls exempt month EMI for the citizens of India consumer loans personal loans Request tht no financial institutions or banks take any action orpenalties incase people are not able to pay But I am already paid 350,0.02888968255563266,0.5939561144543829,0.1986763753968799,0.0,0.17847782759310463
20315,24114,69066,New York,24-03-2020,First trip to the grocery store in two weeks and disgusted by the price gouging @FoodtownStores in Harlem. New and old olive oil prices listed and on what planet have chocolate chips ever been $8 a bag? Complaint to @NewYorkStateAG has been made. #coronavirus https://t.co/SbtiO53mH4,0.32266905342443586,0.6666394385981611,0.0,0.010691507977403137,0.0
20316,24115,69067,Umm Al Quwain,24-03-2020,"In support to the initiative by the UAE government to contain the spread of COVID-19, #MallofUAQ will be closed from Mar 25th until further notice. During this period Lulu Hypermarket &amp; Pharmacies will remain open. Restaurants will continue to serve you through home delivery. https://t.co/sXVCazxaM8",0.16664742636860633,0.32717113830907774,0.07552614156007813,0.04877035622762665,0.381884937534611
20318,24117,69069,Central Park,24-03-2020,"#SPX500 delivering hot cookies, ? %8,85 good boy?My forecast is long term, that's an early signal, keep watching volatility. Next one, #coronavirus supportive medicine in 2w, will give huge relief to whom hooked to #toiletpaper. Now it's park time, maw ??",0.07993511500144615,0.34365686475134793,0.12424532837066726,0.060022291639532946,0.3921404002370055
20320,24119,69071,"Kampala, Uganda/ Kigali,RWANDA",24-03-2020,"support needed on covid -19 attack other than making huge stock of more of food staff for our families being at home,not waits 4 CNN &amp;TV announcement free from covid -19 declaration,[moving from place to place is inevitable due to the law of DD&amp;Supply] bible scriptures acts 9.36]",0.03791166042840852,0.24510683293359498,0.45291353556888025,0.0652259151174108,0.1988420559517056
20321,24120,69072,"Bhopal, India",24-03-2020,@narendramodi Sir I am not panic respect &amp; accept your decision it's necessary for survived &amp; protect our family with dangerous dieseas #coronavirus but one humble request plz do something for EMI we couldn't pay if I pay the EMI I cannot getting ,0.10847508481339643,0.22357051694145333,0.3306321113882725,0.06705040012043664,0.27027188673644104
20323,24122,69074,New York,24-03-2020,long lines at the supermarket &amp; every other person is wearing gloves &amp; a face mask. for when a sign of the apocalypse hits home. #coronavirus #stop5g #5gweapon #chinashutdown #Holocaust #EconomicCollapse #economicreset #microchip #medicalmartiallaw #wuhan400 #RFID #newworldorder https://t.co/XdduQoGhUB,0.10910325342804433,0.0906233687650638,0.0,0.4923873831262181,0.30788599468067385
20328,24127,69079,Jakarta Capital Region,24-03-2020,"Scary toilet papers lanes! ItÂs so empty and eerily quite! Check the video out, guys! ???
The link is in my bio ???
#toiletpaper #shopping #youtube #youtuber #videoftheday #picoftheday #pasadena #coronavirus #coronaÂ https://t.co/jGtyJvYMvd",0.0,0.003250251348101094,0.2480554588896246,0.5213374431483067,0.22735684661396752
20330,24129,69081,???????,24-03-2020,"@aoeuidan @LaurenL11982271 @getmebadges @realDonaldTrump these media won't tell you that every patient infected with covid-19 are sent to hospital charged for free, and that the health are kept home with  sufficient  supply. we needn't to swarm to superma",0.10233073161682525,0.141561701011904,0.2857159168903992,0.13742295257662987,0.3329686979042417
20331,24130,69082,at a concert (she/her),24-03-2020,my dad works at a grocery store and saw this customer who is taking every measure possible to avoid covid 19 and honestly I respect it,0.8708389904897397,0.07474871653198546,0.0,0.0,0.05441229297827484
20332,24131,69083,"Chicago, IL",24-03-2020,Out of Crisis may come more market acceptance for technologies that help consumers. Some people hesitant to try new things have been pushed into using them and they may never go back (?) Consumer behavior will change forever post COVID-19 https://t.co/OvZJkYXXoy,0.0,0.5433535911535897,0.0,0.07661308699146238,0.380033321854948
20340,24139,69091,Northern California USA,24-03-2020,"United #Food+Commercial Workers/#UFCW #Local5 #Union Agreement w/#Safeway 
For #Grocery Store Workers
#Coronavirus/#COVID19
Parents Incr Flex Schedule
Expand Paid SickLeave
Exposed: To 2 wks Paid TimeOff Before Use SickLeave
$2/hr Raise
Existing Over Temps
https://t.co/dYjLakS8gg",0.6134601216119081,0.08459562608786339,0.0,0.30194425230022853,0.0
20341,24140,69092,"Washington, DC",24-03-2020,"@adamdavidlong @embeddedfinance @EconTalker only marginally an #economist, but two things : low #oil prices can make US #fracking unprofitable, hurting some jobs and low prices will hurt corporate #energy profits.  You are correct, though, that this is go",0.0,0.8607348584188561,0.0,0.000684046403833886,0.13858109517730996
20346,24145,69097,"Salem, OR",24-03-2020,"I am proud of my city. Had to run to the grocery store and only a few cars out. Some picking up takeout food and everyone looked to be very responsible. 

#coronavirus",0.521093902621114,0.0,0.4789060973788861,0.0,0.0
20347,24146,69098,un village ,25-03-2020,to extend until April 14 Please stay calm don t panic and no need to stock up on food as supply is sufficient PM Tan Sri,0.0,0.0,0.9221228845845436,0.013062768586581442,0.06481434682887492
20348,24147,69099,"Cincinnati, OH",25-03-2020,Scammers are attempting to profit from with new charity and Medicaid scams Report suspected scams to our Consumer Protection Hotline 1 888 432 9257 or our Medicaid Fraud and Abuse Hotline 1 877 ABUSE TIP Read more here,0.0,0.9706582503831868,0.0,0.019897418802066608,0.009444330814746672
20349,24148,69100,Bhaarat,25-03-2020,gov s decision to give 80 Cr Indians 7kg ration at subsidised prices during is BIG  Wheat@ Rs 2 kg amp not Rs 27 kg Rice@Rs 3 Kg amp not Rs 37 Kg CCEA approves of with Rs 1340 Cr to improve their,0.014261062138187204,0.800660943201022,0.05567895449377577,0.07186055731255997,0.057538482854455064
20350,24149,69101,Everywhere,25-03-2020,Humanity at its best more of this please   This woman helped an elderly couple get food when they were too scared to go into a crowded grocery store during the outbreak   proving that even in dark times kindness prevails,0.35724342289750827,0.0,0.31015272340072975,0.0,0.332603853701762
20354,24153,69105,United States Of Africa,25-03-2020,"Washington (CNN) - The Trump administration is appealing to countries around the world to give or sell the US items as basic as hand sanitizer and as complex as respirators to combat the surging #coronavirus pandemic.
#LetsFightCovid19 #COVID19
https://t.co/rUvAx18T2T",0.0,0.2106013391918627,0.06815073527782413,0.7212479255303131,0.0
20355,24154,69106,"Torbay, England",25-03-2020,We can send you moisturising natural soap to your door for free when you spend  10 or more Prices have been reduced due to 19 browse our range on our website Hour Hour,0.03412335232770323,0.6887962530638986,0.0,0.1781902367370147,0.09889015787138349
20356,24155,69107,"Freedom, USA",25-03-2020,FDA advisory leads Austin s Everlywell to hit pause on direct to consumer testing kits Business Austin American Statesman Austin TX,0.03802717181484433,0.9619728281851556,0.0,0.0,0.0
20357,24156,69108,"Sussex, England",25-03-2020,Waterstones chief exec James Daunt has described concerns raised by members of staff as utter shit Needless to say it s not gone down well with his employees who are in my DMs and emails Angry and disgusted says one senior bookseller,0.30169616050247444,0.23193535674369412,0.018411497139477883,0.0,0.4479569856143536
20358,24157,69109,"London, England",25-03-2020,PE Maps daily update on effects on the energy industry s oil and gas prices Most of Europe is in lockdown will the follow suit Has the market stablised See our graph story here,0.0,1.0,0.0,0.0,0.0
20359,24158,69110,"Nairobi,Kenya",25-03-2020,EPRA to revoke licenses of traders found to have hiked Liquefied Petroleum Gas LPG prices as Kenya battles with Covid 19 pandemic,0.0007567808403638957,0.9992432191596361,0.0,0.0,0.0
20360,24159,69111,CO Rockies... approx 7000 ft.,25-03-2020,Moonrise Distillery a family run operation in is now producing hand sanitizer and donating it to Rabun County s emergency responders Another amazing example of supporting our communities in the face of,0.04127163115356974,0.009437225802619022,0.0960111698623603,0.853279973181451,0.0
20361,24160,69112,NY/Abuja,25-03-2020,dey Nigeria but we fit STOP the spread How we fit stop Make we maintain social distancing Always dey wash your hands with soap and water or alcohol based sanitizer Nigeria,0.0,0.0,0.03790971101056531,0.9184188019565163,0.04367148703291848
20366,24165,69117,"London, England, UK.",25-03-2020,The self destructive ideology of British exceptionalism has done enough damage already in this How absurd that we are turning on back on the chance for easier access to more essential medical equipment and at lower prices,0.043048355376197084,0.760737393823455,0.06063750166741361,0.016057375393901938,0.1195193737390324
20367,24166,69118,"Townsville, Queensland",25-03-2020,THIS woman tested positive for 19 after she was caught SPITTING ON PRODUCE in a Sydney supermarket in Australia Serious question for you What do you think her MOTIVATION was to do such a thing,0.04580604437022457,0.07310912546869175,0.0,0.018768263213644703,0.862316566947439
20368,24167,69119,Kenya ,25-03-2020,Local airfares have dropped by almost half in most routes as airlines grapple with the falling demand of passengers following measures put in place to curb spread of #COVID19 #coronavirus that has hit the country. @Ma3Route  https://t.co/CdGxqjxiKP via @BD_Africa,0.020949246973556275,0.6290358858977972,0.1962241473745684,0.006237627283105864,0.14755309247097212
20370,24169,69121,Korner Kasi and Harvard.,25-03-2020,I saw pics of people at the supermarket yesterday crowded NOT GOOD These panic moments could be the ones that spread 19 please don t panic buy and remember to leave space between you and the next person in the que check the thread,0.0,0.0,0.5145128431839446,0.007677344067131013,0.4778098127489242
20373,24172,69124,??????? ???????,25-03-2020,Malaysia will find itself in an economic crisis from these unfavorable combination of 1 Covid 19 2 Low oil prices 3 Global recession,0.0,1.0,0.0,0.0,0.0
20375,24174,69126,Eden,25-03-2020,So went to the local market and supermarket and I realized that we are not doing well at all it s as if we don t exactly know the gravity of this pandemic Please stop coming on social media to talk about COVID 19 just do something good for the society,0.010826412366029934,0.2832306953731819,0.05528163738486422,0.004974677309736056,0.645686577566188
20376,24175,69127,Worldwide,25-03-2020,Breakfast serves best on Don t forget to take ur precautions today against the taking ur hand sanitizer washing ur hand frequently under running water n maintain social distance Gm Naa,0.0,0.0,0.0,0.9458016461355635,0.05419835386443649
20377,24176,69128,Panama,25-03-2020,A friend of mine is breaking up with her boyfriend They decided to meet up at a grocery store five feet apart Elisabetta Abrami is 32 single outgoing   and on lockdown Mostly confined to her small apartment in Rome this is her new normal,0.7404836364351662,0.15780671058805468,0.01641718409866679,0.0,0.08529246887811232
20378,24177,69129,WorldWide,25-03-2020,The Corona Virus is real People are getting infected People are dying Please wash your hands please use a hand sanitizer self isolate protect yourself and your families watching this video hurts people are dying  ,0.0,0.0,0.016934416601408743,0.7020503164007117,0.28101526699787954
20379,24178,69130,Global,25-03-2020,Govt is shutting down markets etc in this season to curb the spread of the COVID 19 pandemic stay calm don t panic follow all the NCDC amp WHO advice Farm fresh Agric products available To stock up on food ,0.0,0.27628720010524904,0.6072961177365926,0.07506689878332432,0.04134978337483407
20380,24179,69131,Michigan,25-03-2020,Nice job Stop amp Shop northeastern grocery store chain gives all workers a raise and 2 additional weeks of paid medical leave Stop amp Shop workers receive pay raise additional paid sick leave amid coronavirus pandemic,0.4924219642590988,0.21938088472794667,0.10587311934721805,0.0,0.1823240316657364
20381,24180,69132,Kinshasa,25-03-2020,She does not have a face mask to wear amp has to wash her plastic gloves at the end of each shift so she can reuse them From Toronto to L A like grocery store cleaner Ariadni deserve safe workplaces Now more than ever,0.39696136847707175,0.051135750639334385,0.0,0.5519028808835938,0.0
20384,24183,69135,"chatham-kent, ontario",25-03-2020, Very very frightening Calls for government support grow louder as oilpatch faces bleak outlook This is an industry that leads the world in ESG metrics supports about 500 000 Canadian families and contributes billions year to Canada s economy,0.025890150901644145,0.6730100122267426,0.1361422917084195,0.09827091431554466,0.06668663084764924
20385,24184,69136,Golden State of mind,25-03-2020,"I look forward to two things:

First, the day I can go into a grocery store and not be feared to death picking up a jar of pickles.

Second, the day that fucking moron, Trump, is out of power.

An American can dream! #coronavirus #TrumpLiesAmericansDie",0.5802385667816689,0.05161355072316494,0.0,0.0,0.36814788249516633
20391,24190,69142,"IBADAN, OYO STATE",25-03-2020,What effects will COVID 19 and the fall of oil prices have on the economy Join Akinbamidele Akintola Head Sub Saharan Africa Equity sales on our Blue Talks Webinar 12   1pm on Thursday March 26 for an expose on this and more To join register here,0.0,1.0,0.0,0.0,0.0
20392,24191,69143,"London, England",25-03-2020,What a kind gesture Mr Rafiq owner of Pak Continental Supermarket in Wolverhampton is distributing free face masks and gloves to all his customers Also he has donated 8 000 Masks amp 100 Boxes of gloves to New Cross Hospital,0.08662081960923403,0.14062923294009344,0.0006313072701702386,0.6304520830662956,0.1416665571142066
20394,24193,69145,"Lagos, Nigeria",25-03-2020,This too shall pass  but pls do your best by staying at home if there s no need for you to be out there and if you really need to be out there maintain your distance wash your hands or use hand sanitizer pls is not a thing to joke with pls ,0.0,0.0,0.019434118341886467,0.8303058947521638,0.15025998690594977
20395,24194,69146,"Louisville, KY",25-03-2020,"? today gas was $1.78 per gallon. It has been almost 20 years since we have seen prices that low. given that it's dropping at 10c per week, we may see record low in the next month we have not seen in over 30 years! #coronavirus #covid19 ?

https://t.co/XTisa6HbRA https://t.co/YWSf6ZUInX",0.0,0.885413545628019,0.0,0.0,0.11458645437198095
20401,24200,69152,"Meerut, India",25-03-2020,All the respected consumer of PVVNL are requested to pay their outstanding electricity Bill s also through online facilities in view of the COVID 19 Corona transition Please click on this link to get information,0.0,0.45248513585657785,0.0,0.0023254439689871474,0.5451894201744351
20402,24201,69153,Digital Marketing|Travel Blog,25-03-2020,When grocery store owners managers allow their customers to wander the store freely they are being irresponsible and contributing to the spread of the This simulation shows why Source,1.0,0.0,0.0,0.0,0.0
20403,24202,69154,??,25-03-2020,More than four out of every 10 people in Houston rent their homes With many of those tenants out of work or not getting paid right now paying rent next week will be tough,0.1627320089121861,0.052304675106621686,0.0,0.0,0.7849633159811922
20404,24203,69155,UK,25-03-2020,Italians have realised there s no need to panic supply chains have kept flowing and supermarket shelves are well stocked says Sky s Sally Lockwood in Rome,0.0290218893736813,0.008742125345479416,0.7282806791262657,0.0,0.23395530615457338
20406,24205,69157,United States,25-03-2020,GROCERY STORE CHANGES and announced they will start installing plexiglass at registers customer service desks and pharmacies to combat the spread of this weekend Work should be done in 2 weeks  ,0.759349831647064,0.142891980913381,0.0,0.0,0.09775818743955482
20407,24206,69158,"Minneapolis, MN",25-03-2020,"COVID-19 Consumer Warnings and Safety Tips
As the novel coronavirus (COVID-19) pandemic continues, phone scammers have seized the opportunity to prey on consumers. The FCC has received reports of scam and hoax  campaigns 
For more information: https://t.co/VwJ9YM79h4 https://t.co/WHKAmCetuV",0.01721218563830512,0.9820875190890525,0.0,0.0007002952726424184,0.0
20409,24208,69160,Based @1871Chicago,25-03-2020,"With hand sanitizer in high demand right now due to the coronavirus, you may find it sold out in your local stores. Here are two easy homemade hand sanitizer recipes to try. #30Seconds #coronavirus #washyourhands #handwashing #health #virus https://t.co/lRPRgBOUep",0.0746816498175033,0.06914689259429783,0.02861016495646703,0.8275612926317318,0.0
20410,24209,69161,"Seattle, WA",25-03-2020,"When a gun store owner  purchases a large quantity of dog food &amp; prices it super high so no one buys it, then they are essential to pet owners.    You cant shut a gun store like this down at all. You're welcome. #2ndAmendment  #gunstores  #coronavirus #COVID19 #PrayTogether",0.3263382612293039,0.26654650279824893,0.4071152359724472,0.0,0.0
20411,24210,69162,"London, England",25-03-2020,Kudos to British company that has cut its prices and is mobilising a virtual reality training solution to help retrain NHS workers during the crisis,0.22089557388812947,0.7791044261118705,0.0,0.0,0.0
20412,24211,69163,San Diego and Orange County,25-03-2020,"There's clear benefits to not only starting a garden &amp; growing your own veggies +  fruits but also propping up the dollar and stock market. 

#nutrition #foodsupply #wheat #eggs #beef #coronavirus
#groceries #grocerybills #supplychain #lockdown #3naturalN

https://t.co/7BzJ4GV0gH",0.035403055358640446,0.47511164269265704,0.35003650849933676,0.06337680919245942,0.07607198425690646
20413,24212,69164,"New York, NY",25-03-2020,"Coming up: @VickyNguyenTV will be joining us live tomorrow to answer your consumer concerns. 

Reply with your questions about employment during the #coronavirus pandemic and they may be answered on-air. https://t.co/HM3pLJyVGG",0.04555848819573619,0.844576986394242,0.0,0.0,0.1098645254100219
20415,24214,69166,Lebanon,25-03-2020,Learn how has shifted consumer behavior and how quickly people are following  social distancing  measures based on our location data insights,0.0,0.5617284859588616,0.0,0.049781546958047464,0.3884899670830909
20416,24215,69167,Nor CAL,25-03-2020,Swell. I've been awake since about 5am but it's TOMORROW that my preferred supermarket has a senior (60+) hour starting at 6am. I probably won't be awake at this hour two days in a row. I haven't been able to get into that store for two weeks #coronavirus #COVID19 #CoronavirusUSA,0.34456543769149156,0.0,0.0,0.0,0.6554345623085084
20417,24216,69168,"New York, New York",25-03-2020,"TOMORROW! Don't miss the live COVID-19 Crisis Communications Seminar, hosted by Ronn Torossian, 5WPR CEO &amp; President, and Dara A. Busch, President of our Consumer Practice. Register here and join them, March 26th @ 2:00pm ET https://t.co/SpqY4xixYN https://t.co/kSn83w40vk",0.03805550476851189,0.8999969123563039,0.005744779786716119,0.013386648812380306,0.04281615427608777
20418,24217,69169,Shibuya Psychic Research,25-03-2020,The new reality during COVID 19 is hitting street vendors hard Nelly sells fresh fruits amp veg in Corona The costs from her wholesale supplier have increased but she maintains her prices low for the community Stay safe amp if you re out for groceries buy from your local vendor,0.1279492194260197,0.5444337217696003,0.10799388841363135,0.09461800732629162,0.125005163064457
20419,24218,69170,Super-yacht on St. Barts,25-03-2020,So what does the COVID-19 hit to the real economy means: further spike in auto loan and credit-card delinquencies.  Unpaid rents and salaries. Decline in consumer spending.,0.0,1.0,0.0,0.0,0.0
20422,24221,69173,"Gauteng, South Africa",25-03-2020,There is no need for consumers to panic buy as food supply chain remains operational panic buying may in fact disrupt the food supply chain says Agriculture Business Chamber Economist Wandile Sihlobo,0.0,0.0606938975633553,0.9393061024366447,0.0,0.0
20424,24223,69175,"Queensland, Australia",25-03-2020,Experts say the governmentÂs latest coronavirus restrictions could see national property prices take a hit. https://t.co/ly4o1sVyAG #coronavirus #7NEWS https://t.co/yjLxONvdPD,0.03525001463523753,0.9165918481894042,0.0016228199213617497,0.0,0.04653531725399645
20426,24225,69177,Northern Michigan,25-03-2020,Becky Tranchell wants the TC community as a whole to survive the economic impacts of the COVID 19 pandemic which is why she cut prices 50 to 60 off on all of her menu for service industry workers and anyone else who has been laid off from work,0.2548717189407034,0.7054635318986929,0.0,0.0,0.03966474916060367
20427,24226,69178,92 92nd street. ,25-03-2020,We ve got a listing of local businesses that are offering online shopping delivery and more Also If you have a business that you d like to add to this list do so by scrolling to the bottom of the article,0.0,0.21649647232711056,0.0,0.0,0.7835035276728894
20428,24227,69179,Johannesburg,25-03-2020,[UPDATE] Government has put in place measures to prevent retailers from putting excessive mark-ups on certain goods! Here's a list of some of the items that will be strictly monitored?? https://t.co/KETfzEjxwY,0.07942013914923239,0.4686569159330038,0.10523425658810036,0.10112227422987587,0.24556641409978747
20429,24228,69180,"Waldorf, MD",25-03-2020,LOW ON DONATIONS Food banks and pantries across the DMV say their donations are running low and demand is up during the crisis,0.0,0.2963078471319278,0.7036921528680722,0.0,0.0
20430,24229,69181,"Medford, OR",25-03-2020,Prime Minister Prayut Chan o cha said shops selling food and essential consumer goods will not be closed,0.03822249193443878,0.29779834437230546,0.4693034165528513,0.0,0.19467574714040448
20432,24231,69183,"Fence Houses, England",25-03-2020,For all those Ashley sympathisers amongst support Forget about his crimes against our beloved club Remember how he put up his prices with COVID 19 killing people in UK,0.0,0.5809980234696325,0.06607807523681429,0.0,0.3529239012935533
20433,24232,69184,s???s??s?????? ?? ???? ,25-03-2020,"#CoronavirusLockdownUK
has anyone else noticed that the supermarkets and pharmacies are bumping their prices up during this #Covid_19 shituation ? they make you queue for ages before letting you in and by the time you've wasted you're no exactly gonna go waste more time queuing https://t.co/fH0tQAYkyF",0.008427474804197786,0.29888759227535255,0.0,0.011746812567616373,0.6809381203528333
20435,24234,69186,India,25-03-2020,Dont go for panic buying Open during lockdown transportation allowed with restriction essential items only enforcement infra amp chemists cashier amp ATM items ration amp milk shops delivery food pumps,0.03741681768510279,0.05391961166007477,0.6049058726345532,0.0,0.30375769802026936
20436,24235,69187,"Minnesota, USA",25-03-2020,As part of adjusting to new lifestyle of schooling and working from home I am absolutely loving this mini farming thing I do daily with my nephew We are both learning and have a daily farming schedule playing while growing our food Don t panic farm and garden,0.07181648404075115,0.05911336361287005,0.6732774111602986,0.0,0.19579274118608028
20437,24236,69188,Leeds  |  Burton  |  UK,25-03-2020,"So work are forcing us to either travel to a bigger supermarket store, which will be a much higher COVID-19 risk, use our holiday or take unpaid leave.

Zero care about staff. At all.",0.36894687191545195,0.11679887178671919,0.0,0.09805422818289847,0.4162000281149305
20438,24237,69189,I am a furry sorry,25-03-2020,I lost my job because I was too sick to work and can t get another until Covid panic passes perhaps consider commissioning me so I can buy food and pay rent,0.09778125617596292,0.00988225688089188,0.7024334392475954,0.0,0.1899030476955499
20441,24240,69192,The Side That's Greener,25-03-2020,Today I m grateful for Doctors Nurses Chaplains Teachers Janitors Grocery Store Staff Farmers Truck Drivers EMT s Therapists Clergy Artists Hospital Staff Sanitation Workers Electricians Plumbers Thanks for holding us down  ,1.0,0.0,0.0,0.0,0.0
20443,24242,69194,Here,25-03-2020,Do doctors nurses grocery store clerks and other essential business personnel deserve praise for still going to work or are they just doing their job that they signed up for and getting paid for it,0.679317837044287,0.0,0.0,0.0,0.320682162955713
20447,24246,69198,c?????g??? ,25-03-2020,Salman khan to star in a film based on He will play the role of  coronavirus  in this film Mask role will be played by Shera And most important role Sanitizer to washout his crimes will be played by His Driver Directed by Black Buck EID 2022 RELEASE,0.08387113347335719,0.12743781122211564,0.0,0.7886910553045272,0.0
20448,24247,69199,"Toronto, Ontario",25-03-2020,When you want to do online shopping but they are unable to make deliveries due to this covid-19 situation. ? can't even take advantage of the sales. ?,0.0,0.2666307687728425,0.0,0.058156198616717496,0.6752130326104401
20449,24248,69200,??,25-03-2020,UK house prices could collapse by 20 due to well it s a start I suppose This needs sorting out cc,0.0,0.6942071119937461,0.13036105698440048,0.0,0.17543183102185333
20450,24249,69201,Phoenix Arizona,25-03-2020,Here is one example of how the public health bureaucracy has failed us Knowing that it was incapable of managing a pandemic like the bureaucracy should have told us years ago to keep an ample supply of N95 masks and sanitizer at home just in case,0.07213462836510943,0.1712226717854023,0.08787202196843663,0.5494386921313478,0.11933198574970391
20451,24250,69202,??,25-03-2020,"Drug cleared by Trump, FDA for coronavirus testing also found in fish tanks -- and prices online are soaring https://t.co/wmNMAKLKXq #FoxNews
#TrumpLiesAmericansDie #FishTankCleaner #COVID?19 #coronavirus #chloroquine #COVIDIOT #FoxNewsLies #FoxNewsKills 
#VoteBlueNoMatterWho?",0.0,0.7381932576126282,0.0,0.01458860686775072,0.247218135519621
20453,24252,69204,"California, USA",25-03-2020,"I went from online shopping, to looking at COVID-19 info, to YouTube mukbangs and now crying to Lana Del Rey...... WHET https://t.co/Tspa1qCcK5",0.0,0.0,0.0,0.0,1.0
20454,24253,69205,"El Paso, Texas Deplorable",25-03-2020,Thank you to the incredible business community for its support of the American people during the pandemic We ve had an overwhelmingly positive response from American companies wanting to help through in kind donations or contracts at cut rate prices,0.09972398337043317,0.6916055579033076,0.0644941741813208,0.0,0.1441762845449383
20456,24255,69207,Rings of Saturn,25-03-2020,People need to realise the difference btw the 1930s depression and now Unemployment then at it s peak was around 24 and that was with a healthy manufacturing economic base Fast forward to today we are a majority consumer based economy,0.0,0.47591820770306065,0.12202924507090786,0.0741070744375097,0.3279454727885217
20457,24256,69208,"Hitchin, Hertfordshire",25-03-2020,Tim Martin s disgraceful behaviour should never be forgotten Millionaire boss won t pay staff and tells them to consider working for Tesco during lockdown,0.3334467621737908,0.12024781538976062,0.017946634840368864,0.0,0.5283587875960797
20460,24259,69211,"Manila, Philippines",25-03-2020,Here s to the grocery store workers Despite often being underpaid these workers are providing families with the supplies they need and are holding communities together during these times of crisis The pandemic has shown how essential grocery store workers are,0.8091943951865016,0.05484033857859854,0.13596526623489982,0.0,0.0
20461,24260,69212,Australia,25-03-2020,"So here is the final product from last nights stream! The Porsche giveaway is complete! This bad boy comes with all the trimmings and also has a lifetime supply of toilet paper and hand sanitizer because fuck #CoronaVirus. 

What started as a joke turned into this. ???? https://t.co/BejFxWyXZT",0.0,0.04690747835505371,0.13655832991059028,0.7656310320659584,0.050903159668397646
20463,24262,69214,SF Bay Area & the OC,25-03-2020,"New study finds #coronavirus may stay on surfaces longer than previously thought. Wipe down surfaces with cleanser, wash hands frequently &amp; use sanitizer. Be safe!
#COVID19 #CoronaVirusUpdate
#FlatteningTheCurve
https://t.co/GHBayD7T0G",0.0,0.030072187915068084,0.0,0.860191286927593,0.10973652515733898
20464,24263,69215,Earth Native,25-03-2020,The folks at have converted their operation to making hand sanitizer Get some in SoNo if you re low And their other products used responsibly will help ease this crisis Cant lie I did my part to support this small biz  ,0.0,0.19191209934676837,0.00036115851714369244,0.7075169656114971,0.10020977652459076
20466,24265,69217,Earth,25-03-2020, At this very moment stockpiles of masks hand sanitizer and other supplies are sitting in warehouses waiting for FDA inspectors to get around to them   Adding govt to anything just causes inefficiency They don t care about you,0.018322705784611017,0.00858398421015601,0.08973093665088218,0.808380728007242,0.07498164534710876
